Biocompatible, ZnO:Nd3+ nanostructures possesses antibacterial activity against more multi-resistant bacterial and fungal phytopathogens.	Nd3+ @DOPANT@ ZnO @BASEMAT@ @DBR@
In this work, we attempt to modify the electronic and ionic conductivities of Na3V2(PO4)3/C cathode through a proper content of Zr-doping and the two kinds of conductivities are distinguished by an ion-blocking measurement method.	Zr @DOPANT@ Na3V2(PO4)3/C @BASEMAT@ @DBR@
All Zr-doped samples display significant increase of the electronic conductivity and the x = 0.1 sample possesses the highest value of the electronic conductivity.	Zr @DOPANT@ samples @BASEMAT@ @DBR@
The electronic structure across the metal-insulator (MI) transition of electron-doped V1-xWxO2 epitaxial films (x=0-0.06) grown on α-Al2O3 substrates was studied by means of thermopower (S) measurements.	electron @DOPANT@ V1-xWxO2 @BASEMAT@ @DBR@
Characterisation of the active phase in caesium-doped iron-vanadium-oxide catalysts for the selective oxidation of polyaromatics.	caesium @DOPANT@ iron-vanadium-oxide @BASEMAT@ @DBR@
Creation of domains by direct electron beam writing in magnesium-doped LiNbO3 and LiNbO3:Fe single crystals.	magnesium @DOPANT@ LiNbO3 @BASEMAT@ @DBR@ Fe @DOPANT@ LiNbO3 @BASEMAT@ @DBR@
Domain structures in the Z-cut of highly doped LiNbO3:Mg and LiNbO3:Mg,Fe single crystals were created by direct electron beam writing (DEBW).	Mg @DOPANT@ LiNbO3 @BASEMAT@ @DBR@ Mg,Fe @DOPANT@ LiNbO3 @BASEMAT@ @DBR@
Controlled electron beam regular domains were created only in samples of the crystal LiNbO3:Mg,Fe [MgO]=5.16mol.%, [Fe]=0.007mol.%.	Mg,Fe @DOPANT@ LiNbO3 @BASEMAT@ @DBR@
In highly doped LiNbO3:Mg ([MgO]=5.19mol.%) crystal, the domains were formed chaotically and controlled creation of domains did not occur.	Mg @DOPANT@ LiNbO3 @BASEMAT@ @DBR@
It was found that screening of intrinsic electric fields is faster in the LiNbO3:Mg,Fe crystal.	Mg,Fe @DOPANT@ LiNbO3 @BASEMAT@ @DBR@
We fabricate Ge:B-blocked impurity band (BIB) far-infrared detectors using near-surface processing techniques.	B @DOPANT@ Ge @BASEMAT@ @DBR@
It is found that there are three interfacial barriers in Ge:B BIB detectors due to the bandgap narrowing effect.	B @DOPANT@ Ge @BASEMAT@ @DBR@
Utilizing this new blocking mechanism, the ${I}$ - ${V}$ characteristics of Ge:B BIB detectors can be better explained.	B @DOPANT@ Ge @BASEMAT@ @DBR@
The dry sensors have been fabricated using Titanium dioxide (TiO2) nanoparticles as base and the properties of the sensors have been tuned by doping it with aluminum to achieve the required bioelectric potentials.	aluminum @DOPANT@ Titanium dioxide @BASEMAT@ @DBR@ aluminum @DOPANT@ TiO2 @BASEMAT@ @DBR@
These can be obtained by δ doping with Mn the GaAs layers of a GaAs/AlAs superlattice.	Mn @DOPANT@ GaAs @BASEMAT@ @DBR@
The photocurrent-action spectrum of an anthracene crystal doped with tetracene (in a concentration of 10−5) exhibits the tetracene singlet exciton absorption spectrum.	tetracene @DOPANT@ anthracene @BASEMAT@ @DBR@
Crystal growth and yellow emission of Dy:YAlO3.	Dy @DOPANT@ YAlO3 @BASEMAT@ @DBR@
Dy3+-doped YAlO3 single crystal has been successfully grown by Czochralski technique.	Dy3+ @DOPANT@ YAlO3 @BASEMAT@ @DBR@
An anistropic EPR spectrum of Ag2+ ions has been observed at 4.2°K in single crystals of CaF2 and SrF2 that have been doped with silver.	silver @DOPANT@ CaF2 @BASEMAT@ @DBR@ silver @DOPANT@ SrF2 @BASEMAT@ @DBR@
5×10-4 cm-1 for CaF2:Ag2+, and A=30.	Ag2+ @DOPANT@ CaF2 @BASEMAT@ @DBR@
6×10-4 cm-1 for SrF2:Ag2+.	Ag2+ @DOPANT@ SrF2 @BASEMAT@ @DBR@
Optical absorption bands are observed in the x-rayed CaF2:Ag2+ at 25 550 and 19 000 cm-1.	Ag2+ @DOPANT@ CaF2 @BASEMAT@ @DBR@
Piezoelectric inkjet printed films and patterns of ZnO and Mn doped ZnO: Formation of bifunctional Zn0.98Mn0.02O films.	Mn @DOPANT@ ZnO @BASEMAT@ @DBR@
One is a simple doping of metal-supported carbon catalyst with MOFs; the other is doping metal-supported carbon catalyst through a carbon bridge with MOFs.	MOFs @DOPANT@ metal-supported carbon @BASEMAT@ @DBR@
Polymorphic transformations and optical properties of graphene-based Ag-doped titania nanostructures.	Ag @DOPANT@ titania @BASEMAT@ @DBR@
In this context graphene-decorated Ag-doped TiO2 nanostructures have been synthesized by a simple, cost effective chemical method.	Ag @DOPANT@ TiO2 @BASEMAT@ @DBR@
The Ag-doped TiO2 nanoparticles appear in the shape of a bunch of bananas (or rice-like) because of the jumbled collection of particles, which remain unaltered even after graphene decoration.	Ag @DOPANT@ TiO2 @BASEMAT@ @DBR@
The strong electrical coupling of Ag-doped TiO2 with reduced graphene oxide produces an advanced hybrid material useful for superior photovoltaics, photocatalytic activity and other applications.	Ag @DOPANT@ TiO2 @BASEMAT@ @DBR@
From the XRD results, it was found that doping of lanthanum in LDH structures led to poor crystallinity.	lanthanum @DOPANT@ LDH structures @BASEMAT@ @DBR@
Controlling electrodeposited ultrathin amorphous Fe hydroxides film on V-doped nickel sulfide nanowires as efficient electrocatalyst for water oxidation.	V @DOPANT@ nickel sulfide @BASEMAT@ @DBR@
Herein, based on V-doped nickel sulfide nanowire on nickel foam (NiVS/NF), we further conduct controllable electrodeposition of Fe hydroxides film on NiVS/NF (eFe/NiVS/NF) to further improve OER performance and stability.	V @DOPANT@ nickel sulfide @BASEMAT@ @DBR@
V-doping of NiVS/NF may introduce more active sites for OER, and nanowire structure can expose abundant active sites and facilitate mass transport.	V @DOPANT@ NiVS/NF @BASEMAT@ @DBR@
We demonstrate a gain-switched singly Ho3+-doped ZBLAN fiber laser for the first time in the wavelength region around 2.94 μm which circumvents the strong water vapor lines.	Ho3+ @DOPANT@ ZBLAN @BASEMAT@ @DBR@
The ac electrical conductivity of Ca-, Sr-, and Ba-doped LaErO3 has been measured with the van der Pauw method as a function of PH2O(10−5−10−2atm), PO2(10−20−1 atm), and temperature (500–1200°C).	Ca @DOPANT@ LaErO3 @BASEMAT@ @DBR@ Sr @DOPANT@ LaErO3 @BASEMAT@ @DBR@ Ba @DOPANT@ LaErO3 @BASEMAT@ @DBR@
The alkaline-earth-doped LaErO3 is mainly a protonic conductor at high PH2O and low PO2 and temperature.	alkaline-earth @DOPANT@ LaErO3 @BASEMAT@ @DBR@
Preferential proton conduction along a three-dimensional dopant network in yttrium-doped barium zirconate: A first-principles study.	yttrium @DOPANT@ barium ziconate @BASEMAT@ @DBR@
The atomic-scale picture of the proton conduction in Y-doped BaZrO3 has theoretically been investigated using first-principles calculations on the basis of the nudged elastic band (NEB) method and the kinetic Monte Carlo (KMC) method.	Y @DOPANT@ BaZrO3 @BASEMAT@ @DBR@
Ultralow-voltage individual Sb-doped SnO2 nanowire field-effect transistors (FETs) gated by microporous SiO2-based solid electrolyte are fabricated by using nickel grid as a shadow mask.	Sb @DOPANT@ SnO2 nanowire @BASEMAT@ @DBR@
Enhanced morphological stability in Sb-doped Ge.	Sb @DOPANT@ Ge @BASEMAT@ @DBR@
Six Sb-doped Ge single crystals containing 2.3 ×10-2 to 2.3 × 10-1 at.	Sb @DOPANT@ Ge @BASEMAT@ @DBR@
By doping with different elements, ZnS-based electroluminescent fibers can emit green, blue, or yellow lights.	different elements @DOPANT@ ZnS-based electroluminescent fibers @BASEMAT@ @DBR@
This work focuses on spectral sensitization of mesoporous TiO2 films and Nb-doped TiO2 films with polydisperse PbSe nanoparticles (TiO2/PbSe).	Nb @DOPANT@ TiO2 films @BASEMAT@ @DBR@
Enhancement of the photoresponse was achieved by different level of Nb doping into mesoporous TiO2 film.	Nb @DOPANT@ mesoporous TiO2 film @BASEMAT@ @DBR@
Extension of spectral response up to 800nm and photocurrent conversion efficiency of 0.24% is observed for TiO2/PbSe photoanodes with 2.5 at% Nb-doped TiO2.	Nb @DOPANT@ TiO2 @BASEMAT@ @DBR@
Samaria doped ceria (SDC) is incorporated into SFM electrode to improve the anodic performance.	Samaria @DOPANT@ ceria @BASEMAT@ @DBR@
First-principle study on the X (X=N, P, As, Sb) doped (9.0) single-walled SiC nanotubes.	X (X=N, P, As, Sb) @DOPANT@ single-walled SiC nanotubes @BASEMAT@ @DBR@
The structural and electronic properties of N, P, As and Sb doped (9.0) single-walled SiC nanotubes (SWSiCNTs) are investigated by the first-principle theory.	N  @DOPANT@ single-walled SiC nanotubes @BASEMAT@ @DBR@  P  @DOPANT@ single-walled SiC nanotubes @BASEMAT@ @DBR@  As  @DOPANT@ single-walled SiC nanotubes @BASEMAT@ @DBR@  Sb @DOPANT@ single-walled SiC nanotubes @BASEMAT@ @DBR@
We term this electron back-transfer from Mn2+ to the host conduction band in this prototypical example of Mn-doped CsPbX3 (X = Cl, Br) NCs through vibrational coupling as vibrationally assisted delayed fluorescence (VADF).	Mn @DOPANT@ CsPbX3 (X = Cl, Br) @BASEMAT@ @DBR@
The sample doped with W also exhibits intrinsic negative thermal expansion in the measured range of 150 K-650 K.	W @DOPANT@ sample @BASEMAT@ @DBR@
Laser-tuned whispering gallery modes in a silica-based microsphere resonator integrated with ethyl-orange-doped polyvinyl alcohol coating.	ethyl-orange @DOPANT@ polyvinyl alcohol coating @BASEMAT@ @DBR@
A laser-tuned whispering gallery modes (WGMs) microsphere resonator integrated with ethyl-orange-(EO-) doped polyvinyl alcohol (PVA) coating has been proposed and experimentally demonstrated.	ethyl-orange-(EO-) @DOPANT@ polyvinyl alcohol @BASEMAT@ @DBR@
Owing to the photo-induced isomerization feature of the azo-doped coating, the WGM resonance wavelength could be tuned by adjusting the 532nm excitation laser power density based on a lateral pumping scheme.	azo @DOPANT@ coating @BASEMAT@ @DBR@
Nowadays, the sol-gel thin films doped with corrosion inhibitor have suggested enhancing corrosion resistance of materials.	corrosion inhibitor @DOPANT@ sol-gel thin films @BASEMAT@ @DBR@
A porous electrode of nickel covered by a thin film of lithium cobaltite doped with magnesium (LiMg0.05Co0.95O2) was prepared in order to protect nickel cathode against dissolution into the molten carbonate.	magnesium @DOPANT@ lithium cobalite @BASEMAT@ @DBR@
Tin as an n-type dopant in the molecular beam epitaxial growth of GaAs(111)A .	Tin @DOPANT@ GaAs(111)A @BASEMAT@ @DBR@
We have made a systematic study of the tin doping of GaAs layers grown on GaAs(111)A substrates using molecular beam epitaxy (MBE).	tin @DOPANT@ GaAs layers @BASEMAT@ @DBR@
Hole states introduced by K doping in PbCu2O2 are shown to reside in anisotropic sites with clearly defined hyperfine couplings to 63Cu as revealed by EPR.	K @DOPANT@ PbCu2O2 @BASEMAT@ @DBR@
Broadening of the EPR signal in K-doped SrCu2O2 is associated with averaging of the g value and Cu hyperfine anisotropy due to facile hole hopping.	K @DOPANT@ SrCu2O2 @BASEMAT@ @DBR@
Dehydrogenation-hydrogenation measurements reveal that the hydrogen desorption kinetics of the undoped composite declines with cycle number, whereas the NbF5-doped composite maintains good cycling stability.	NbF5 @DOPANT@ composite @BASEMAT@ @DBR@
Quality improvement of single-walled carbon nanotubes by doping B in Fe/MgO catalyst .	B @DOPANT@ Fe/MgO catalyst @BASEMAT@ @DBR@
The SWCNTs grown from the Fe/MgO catalyst doped with 0.1 part of B have more regular graphite structure with little amorphous carbon.	B @DOPANT@ Fe/MgO catalyst @BASEMAT@ @DBR@
378nm, 408nm and 521nm upconversion emissions of Er3+ ions were obviously enhanced by Ti4+ codoped with Yb3+/Er3+ in hexagonal NaYF4, and the corresponding upconversion luminescence lifetimes were also prolonged, especially for 378nm and 408nm emissions.	Ti4+ @DOPANT@ NaYF4 @BASEMAT@ @DBR@ Yb3+/Er3+ @DOPANT@ NaYF4 @BASEMAT@ @DBR@
Investigation of magnetism in aluminum-doped silicon carbide nanotubes.	aluminum @DOPANT@ silicon carbide nanotubes @BASEMAT@ @DBR@
The effect of aluminum doping on the structural, electronic and magnetic properties of (8,0) silicon carbide nanotube (SiCNT) is investigated using spin-polarized density functional theory.	aluminum @DOPANT@ silicon carbide nanotube @BASEMAT@ @DBR@
SnAgCu solder alloys with doped elements such as Bi and Sb is one of the candidates for high reliability applications.	Bi @DOPANT@ SnAgCu solder alloys @BASEMAT@ @DBR@ Sb @DOPANT@ SnAgCu solder alloys @BASEMAT@ @DBR@
Here, for an erbium-doped fibre laser mode locked with carbon nanotubes, we demonstrate the first experimental and theoretical evidence of a new class of slowly evolving vector solitons characterized by a double-scroll chaotic polarisation attractor substantially different from Lorenz, Rössler and Ikeda strange attractors.	erbium @DOPANT@ fibre @BASEMAT@ @DBR@
The high density nano-crystalline multiphase nickel hydroxide containing at least three doping elements was synthesized and its electrochemical characteristics were studied.	elements @DOPANT@ nickel hydroxide @BASEMAT@ @DBR@
A sensitive hydrogen peroxide sensor based on a three-dimensional N-doped carbon nanotube-hemin modified electrode.	N @DOPANT@ carbon nanotube @BASEMAT@ @DBR@
In this work, a large-scale synthesis of a three-dimensional (3D) nitrogen-doped carbon nanotube (NCNT) film was achieved via electrospinning assisted by a chemical vapor deposition procedure.	nitrogen @DOPANT@ carbon nanotube @BASEMAT@ @DBR@
In this study, we fabricated side-gated transistors using C12A7:e- nanowire (NW) channels.	e- @DOPANT@ C12A7 @BASEMAT@ @DBR@
Current modulation by gate voltage sweep was clearly observed in semiconducting C12A7:e- NW channels at room temperature.	e- @DOPANT@ C12A7 @BASEMAT@ @DBR@
Techniques commonly rely on the use of biofunctionalized nanoparticles, inorganic-biological hybrid nanoparticles, and signal tag-doped nanoparticles.	signal tag @DOPANT@ nanoparticles @BASEMAT@ @DBR@
Approaches described include the biofunctionalized nanoparticles, inorganic-biological hybrid nanoparticles, and signal tage-doped nanoparticles.	signal tage @DOPANT@ nanoparticles @BASEMAT@ @DBR@
Dual-reflected-structure erbium-doped fiber laser in single-longitudinal- mode for wavelength-tuning.	erbium @DOPANT@ fiber laser @BASEMAT@ @DBR@
In this work, we propose and demonstrate a dual-reflected-structure erbium-doped fiber (EDF) laser with a linear cavity using a passive saturable-absorbor-based (SAB) filter to achieve single-longitudinal-mode (SLM) lasing.	erbium @DOPANT@ fiber @BASEMAT@ @DBR@
Photoluminescence of ZnGa2O4: Mn phosphor fired at vacuum atmosphere .	Mn @DOPANT@ ZnGa2O4 @BASEMAT@ @DBR@
The ZnGa2O4 phosphor doped with Mn2+ was fired from the mixed of ZnO and Ga2O3, the effects of firing conditions and the emission characteristics were investigated.	Mn2+ @DOPANT@ ZnGa2O4 @BASEMAT@ @DBR@
A two-step thermal annealing and HNO3 doping treatment for graphene electrode and its application in small-molecule organic solar cells.	HNO3 @DOPANT@ graphene @BASEMAT@ @DBR@
In this work, a combined thermal annealing and HNO3 doping treatment for graphene electrode has been employed to simultaneously improve its smoothness, conductivity and wettability.	HNO3 @DOPANT@ graphene @BASEMAT@ @DBR@
HNO3 doping treatment for the graphene enhances its conductivity and surface wetting to PEDOT:PSS.	HNO3 @DOPANT@ graphene @BASEMAT@ @DBR@
Fabrication and Magnetic Properties of Highly Oriented ZnO : Eu Films by Sol-Gel Process.	Eu @DOPANT@ ZnO @BASEMAT@ @DBR@
A series of Eu-doped ZnO films were prepared by a sol-gel method.	Eu @DOPANT@ ZnO @BASEMAT@ @DBR@
We have investigated the temperature and doping variations of optical and transport properties in the electron-doped high-Tc cuprate crystals Nd2−xCuO4(0 < ∼ 0.15).	electron @DOPANT@ high-Tc cuprate crystals Nd2−xCuO4(0 < ∼ 0.15) @BASEMAT@ @DBR@
This is because the interplane charge transport is governed by electronic states at around where the quasiparticle spectral weight is accumulated in the case of the electron-doped system.	electron @DOPANT@ system @BASEMAT@ @DBR@
The origin of the pseudogap has been ascribed to the antiferromagnetic spin correlation, which is consistent with the evolution of a two-magnon band in the Raman spectra below T*The pseudogap phenomenon in the electron-doped cuprate has been argued comparatively with that of the hole-doped cuprate.	electron @DOPANT@ cuprate @BASEMAT@ @DBR@ hole @DOPANT@ cuprate @BASEMAT@ @DBR@
Investigations on the visible emission from ZnO nanophosphor co-doped with Ce, Eu and Tb.	Ce @DOPANT@ ZnO @BASEMAT@ @DBR@ Eu @DOPANT@ ZnO @BASEMAT@ @DBR@ Tb @DOPANT@ ZnO @BASEMAT@ @DBR@
Broad emission in the spectral region 400-700nm has been observed from ZnO nanophosphor co-doped with Ce, Eu and Tb; dopent concentrations used were 0.1, 0.5 and 1.0 mol%.	Ce @DOPANT@ ZnO @BASEMAT@ @DBR@ Eu @DOPANT@ ZnO @BASEMAT@ @DBR@ Tb @DOPANT@ ZnO @BASEMAT@ @DBR@
Ionic-liquid-assisted synthesis of high-visible-light-activated N–B–F-tri-doped mesoporous TiO2 via a microwave route.	N @DOPANT@ mesoporous TiO2 @BASEMAT@ @DBR@ B @DOPANT@ mesoporous TiO2 @BASEMAT@ @DBR@ F @DOPANT@ mesoporous TiO2 @BASEMAT@ @DBR@
A facile and green method was developed for the simultaneous doping of nitrogen, boron, and fluorine in TiO2 by H2TiO3 via a microwave-assisted route.	nitrogen @DOPANT@ TiO2 @BASEMAT@ @DBR@ boron @DOPANT@ TiO2 @BASEMAT@ @DBR@ fluorine @DOPANT@ TiO2 @BASEMAT@ @DBR@
The N–B–F-tri-doped TiO2 obtained exhibits large specific surface area, small crystal size, and a mesoporous structure, and the mechanism for the formation of the N–B–F-tri-doped TiO2 was proposed.	N @DOPANT@ TiO2 @BASEMAT@ @DBR@ B @DOPANT@ TiO2 @BASEMAT@ @DBR@ F @DOPANT@ TiO2 @BASEMAT@ @DBR@
The influence of defects on the phase behaviour of Rb-doped K2ZnCl4-single crystals is studied using high-resolution gamma-ray diffractions in combination with in situ dielectric impedance spectroscopy.	Rb @DOPANT@ K2ZnCl4 @BASEMAT@ @DBR@
Study of the influence of the Nd:YAG laser irradiation at 1.3μm on the thermal–mechanical–optical parameters of germanium .	Nd @DOPANT@ YAG @BASEMAT@ @DBR@
An original compact test method of studying the influence of a modified Nd:YAG laser beam irradiation at the unusual wavelength of λ = 1.3 μ m on different types of IR-Ge-windows (single- and polycrystal, n-doped, p-doped or without doping) is investigated: optical parameters such as transmission loss, surface temperature during the laser irradiation, morphological deformation, and damage thresholds are measured in real time and compared with theoretical simulations.	Nd @DOPANT@ YAG @BASEMAT@ @DBR@
Hydrothermal synthesis of Mn2+ doped titanate nanotubes: Investigation of their structure and room temperature ferromagnetic behavior.	Mn2+ @DOPANT@ titanate nanotubes @BASEMAT@ @DBR@
Hydrothermal synthesis of Mn2+ doped titanate nanotubes (TNTs), which exhibited room temperature ferromagnetism (RTFM), is reported.	Mn2+ @DOPANT@ titanate nanotubes @BASEMAT@ @DBR@
Dispersions of 1 and 5 at.% Mn2+ doped anatase TiO2 nanocrystals were used as precursors.	Mn2+ @DOPANT@ anatase TiO2 @BASEMAT@ @DBR@
Size and shape of Mn2+ doped TNTs and precursor nanocrystals were studied by transmission electron microscopy (TEM).	Mn2+ @DOPANT@ TNTs @BASEMAT@ @DBR@
The X-Ray Diffraction (XRD) analysis and Raman spectroscopy of resultant powder confirmed the hydrogen dititanate (H2Ti2O5 x H2O) crystal phase of Mn2+ doped TNTs with the presence of small amount of sodium titanates.	Mn2+ @DOPANT@ TNTs @BASEMAT@ @DBR@
Structural, optical, and magnetic properties of Co-doped SnO2 powders synthesized by the coprecipitation technique.	Co @DOPANT@ SnO2 @BASEMAT@ @DBR@
We have used the coprecipitation technique to synthesize polycrystalline Co-doped SnO2 diluted magnetic semiconductors with Co concentrations of 0, 0.5, and 2.0%.	Co @DOPANT@ SnO2 @BASEMAT@ @DBR@
Magnetization measurements revealed a mixture of paramagnetic and antiferromagnetic behavior for Co-doped SnO2 with no sign of ferromagnetism.	Co @DOPANT@ SnO2 @BASEMAT@ @DBR@
Optical spectra and crystal field calculation for SrB4O7:Sm2+ .	Sm2+ @DOPANT@ SrB4O7 @BASEMAT@ @DBR@
Undoped and samarium-doped SrB4O7 polycrystalline samples were prepared by a solid state reaction method in air.	samarium @DOPANT@ SrB4O7 @BASEMAT@ @DBR@
XRD examination revealed that the undoped sample is consistent with the pure SrB4O7 phase but in samarium-doped sample in addition to the main tetraborate SrB4O7 phase there is a little amount of metaborate.	samarium @DOPANT@ sample @BASEMAT@ @DBR@
Recharging processes, radiation induced strain and changes of OH− bands under H+ ion implantation in Ti doped lithium niobate.	Ti @DOPANT@ lithium niobate @BASEMAT@ @DBR@
A systematic analysis of variations in structural and optical characteristics of Z-cut plates of titanium doped congruent lithium niobate single crystals implanted with 120keV proton beam at various fluences of 1015, 1016 and 1017 protons/cm2 is presented.	titanium @DOPANT@ lithium niobate @BASEMAT@ @DBR@
A surface segregation study in phosphorus-and sulfur-doped type 304 stainless steels.	phosphorous @DOPANT@ type 304 stainless steels @BASEMAT@ @DBR@ sulfur @DOPANT@ type 304 stainless steels @BASEMAT@ @DBR@
Crystal-site engineering approach for preparation of Mg B 2O4:Mn2+, Mn4+ (B =Al, Ga) phosphors: Control of green/red luminescence properties .	Mn2+ @DOPANT@ Mg B 2O4 (B =Al, Ga) @BASEMAT@ @DBR@ Mn4+ @DOPANT@ Mg B 2O4 (B =Al, Ga) @BASEMAT@ @DBR@
The luminescence color (green/red) of Mg B2O4:Mn (B=Al, Ga) phosphors was controlled by crystal-site engineering approach through adjusting the quantity of MgO in raw materials.	Mn @DOPANT@ Mg B2O4 (B=Al, Ga) @BASEMAT@ @DBR@
We proposed the mechanism of green/red luminescence in Mn-doped Mg B2O4 (B=Al, Ga) phosphors with several Mg quantities.	Mn @DOPANT@ Mg B2O4 (B=Al, Ga) @BASEMAT@ @DBR@
Effects of N Doping on the Microstructures and Optical Properties of TiO 2.	N @DOPANT@ TiO 2 @BASEMAT@ @DBR@
TiO 2 nanopowders with different nitrogen (N) dopant concentrations were first synthesized by sol-gel method.	nitrogen (N) @DOPANT@ TiO 2 @BASEMAT@ @DBR@
XRD, TEM, HRTEM, XPS, UV-vis DRS were used to characterize the effects of N doping on the microstructures and optical properties of TiO 2 .	N @DOPANT@ TiO 2 @BASEMAT@ @DBR@
The results indicated that the prepared TiO 2 only contained anatase phase with a slight distortion, and the N doping improved the dispersity of TiO 2 .	N @DOPANT@ TiO 2 @BASEMAT@ @DBR@
The N doping leaded to more defects in TiO 2 , capturing the charge carriers and inhibiting the combination of electrons and holes.	N @DOPANT@ TiO 2 @BASEMAT@ @DBR@
Also, the N-doped TiO 2 was composed of Ti, O and N.	N @DOPANT@ TiO 2 @BASEMAT@ @DBR@
Further, N was doped into the TiO 2 lattice by substituting for O, forming the oxidized nitrogen in the form of Ti–N–O or Ti–O–N bond, and Ti was present in the form of Ti 4+ in TiO 2 .	N @DOPANT@ TiO 2 @BASEMAT@ @DBR@
Finally, the absorbance of N-doped TiO 2 was obviously improved in both UV and visible light region.	N @DOPANT@ TiO 2 @BASEMAT@ @DBR@
Optical absorption edges of N-doped TiO 2 samples showed obvious red shift, which expanded spectral absorption range of TiO 2 and improved the utilization efficiency of visible light.	N @DOPANT@ TiO 2 @BASEMAT@ @DBR@
It is concluded that N element was successfully doped into TiO 2 crystal lattice, and the N dopant concentration of 3.0% was designed to modify TiO 2 .	N element @DOPANT@ TiO 2 @BASEMAT@ @DBR@
In long-distance, optical continuous-wave frequency transfer via fiber, remote bidirectional Er3+ -doped fiber amplifiers are commonly used to mitigate signal attenuation.	Er3+ @DOPANT@ fiber @BASEMAT@ @DBR@
Enhanced Photovoltaic Performances of La-Doped Bismuth Ferrite/Zinc Oxide Heterojunction by Coupling Piezo-Phototronic Effect and Ferroelectricity.	La @DOPANT@ Bismuth Ferrite/Zinc Oxide Heterojunction @BASEMAT@ @DBR@
Here, we report an enhancement of the photovoltaic performances in the ferroelectric p-type La-doped bismuth ferrite film (BLFO)/n-type zinc oxide (ZnO) nanowire array heterojunction by rationally coupling the strain-induced piezoelectricity in ZnO nanowires and the ferroelectricity in BLFO.	La @DOPANT@ bismuth ferrite film  @BASEMAT@ @DBR@
Urchin-like Al-Doped Co3O4 Nanospheres Rich in Surface Oxygen Vacancies Enable Efficient Ammonia Electrosynthesis.	Al @DOPANT@ Co3O4 Nanospheres @BASEMAT@ @DBR@
Herein, three-dimensional Ni foam-supported urchin-like Al-doped Co3O4 nanospheres rich in surface oxygen vacancies (Al-Co3O4/NF) were prepared via a hydrothermal process and subsequent annealing treatment.	Al @DOPANT@ Co3O4 nanospheres @BASEMAT@ @DBR@
It is shown that introducing Al atoms into Co3O4 effectively tunes the electronic properties of the catalyst, and the increased surface oxygen vacancies induced by Al doping facilitate the activation of nitrogen.	Al @DOPANT@ Co3O4 @BASEMAT@ @DBR@
The present work aims at evaluating the surface morphology and the corrosion resistance of galvanised steel substrates pre-treated with bis-[triethoxysilylpropyl] tetrasulfide silane (BTESPT) solutions doped with cerium nitrate or zirconium nitrate.	cerium nitrate @DOPANT@ bis-[triethoxysilylpropyl] tetrasulfide silane  @BASEMAT@ @DBR@ zirconium nitrate @DOPANT@ bis-[triethoxysilylpropyl] tetrasulfide silane  @BASEMAT@ @DBR@
Moreover, it was found that pre-treatments based on silanes doped with cerium nitrate are more resistant against corrosion development due to the corrosion inhibition properties of the cerium ions.	cerium nitrate @DOPANT@ silanes @BASEMAT@ @DBR@
The doping effect of Y2O3 in YSZ on the thermal expansion coefficient was discussed using a molecular dynamics simulation.	Y2O3 @DOPANT@ YSZ @BASEMAT@ @DBR@
La3+-doped Ni–Zn ferrites with a nominal composition of Ni0.5Zn0.5LaxFe2–xO4 (where x=0–0.3) are prepared by solid-state reaction at low temperatures.	La3+ @DOPANT@ Ni-Zn ferrites @BASEMAT@ @DBR@
The conduction type conversion from n to p type occurs in molecular beam deposited chalcopyrite structure Cu-In-Se thin films by ion doping using the V family elements such as P, Sb, and Bi.	V family elements @DOPANT@ chalcopyrite structure Cu-In-Se thin films @BASEMAT@ @DBR@ P @DOPANT@ chalcopyrite structure Cu-In-Se thin films @BASEMAT@ @DBR@ Sb @DOPANT@ chalcopyrite structure Cu-In-Se thin films @BASEMAT@ @DBR@ Bi @DOPANT@ chalcopyrite structure Cu-In-Se thin films @BASEMAT@ @DBR@
Efficient second-harmonic generation from polarized thulium-doped fiber laser with periodically poled MgO:LiNbO 3.	thulium @DOPANT@ fiber laser @BASEMAT@ @DBR@
We present an efficient method for polarized 963nm emission based on second-harmonic generation from a high-power, polarized thulium-doped fiber laser using periodically poled MgO:LiNbO3 as the nonlinear material.	thulium @DOPANT@ fiber laser @BASEMAT@ @DBR@ MgO @DOPANT@ LiNbO3 @BASEMAT@ @DBR@
First, to obtain relatively low contact resistance compared to the FM/MgO/Ge contacts, we introduce the formation of high-quality FM/Ge heterointerfaces with a phosphorus δ-doped Ge layer, where the atomic arrangement matching at the interface between the (1 1 1) surface of body-centered cubic FMs and Ge(1 1 1) is important.	phosphorus @DOPANT@ Ge layer @BASEMAT@ @DBR@
Morphology-controlled facile surfactant-free synthesis of 3D flower-like BiOI:Eu3+ or Tb3+ microarchitectures and their photoluminescence properties.	Eu3+ @DOPANT@ 3D flower-like BiOI @BASEMAT@ @DBR@ Tb3+ @DOPANT@ 3D flower-like BiOI @BASEMAT@ @DBR@
Three-dimensional (3D) flower-like bismuth oxyiodide (BiOI) and Eu3+ or Tb3+ ions single-doped BiOI microarchitectures were successfully synthesized by a facile and eco-friendly wet chemical method in an ethylene glycol solvent.	Eu3+ @DOPANT@ BiOI microarchitectures @BASEMAT@ @DBR@ Tb3+ @DOPANT@ BiOI microarchitectures @BASEMAT@ @DBR@
The photoluminescence (PL) properties were analyzed for the Eu3+ or Tb3+ single-doped BiOI 3D flower-like microarchitectures.	Eu3+ @DOPANT@ BiOI 3D flower-like microarchitectures @BASEMAT@ @DBR@ Tb3+ @DOPANT@ BiOI 3D flower-like microarchitectures @BASEMAT@ @DBR@
